"ID";"Reisebericht";"Koordinate";"Stand";"Jahrvon";"Jahrbis"
17234;2135;984;2;1813;1863
17235;2135;1033;2;1813;1863
17236;2135;1034;2;1813;1863
17237;2136;825;2;1791;1841
17238;2136;826;2;1791;1841
17239;2136;827;2;1791;1841
17240;2136;875;2;1791;1841
17241;2136;876;2;1791;1841
17242;2136;877;2;1791;1841
17243;2136;878;2;1791;1841
17244;2136;879;2;1791;1841
17245;2136;880;2;1791;1841
17246;2136;925;2;1791;1841
17247;2136;926;2;1791;1841
17248;2136;927;2;1791;1841
17249;2136;928;2;1791;1841
17250;2136;929;2;1791;1841
17251;2136;930;2;1791;1841
17252;2136;931;2;1791;1841
17253;2136;932;2;1791;1841
17254;2136;933;2;1791;1841
17255;2136;977;2;1791;1841
17256;2136;978;2;1791;1841
17257;2136;979;2;1791;1841
17258;2136;980;2;1791;1841
17259;2136;981;2;1791;1841
17260;2136;982;2;1791;1841
17261;2136;983;2;1791;1841
17262;2136;984;2;1791;1841
17263;2136;985;2;1791;1841
17264;2136;1029;2;1791;1841
17265;2136;1030;2;1791;1841
17266;2136;1031;2;1791;1841
17267;2136;1032;2;1791;1841
17268;2136;1033;2;1791;1841
17269;2136;1034;2;1791;1841
17270;2136;1080;2;1791;1841
17271;2136;1081;2;1791;1841
17272;2136;1082;2;1791;1841
17273;2136;1083;2;1791;1841
17274;2136;1084;2;1791;1841
17275;2136;1085;2;1791;1841
17276;2136;1131;2;1791;1841
17277;2136;1132;2;1791;1841
17278;2136;1133;2;1791;1841
17279;2136;1134;2;1791;1841
17280;2136;1135;2;1791;1841
17281;2136;1136;2;1791;1841
17282;2136;1137;2;1791;1841
17283;2136;1183;2;1791;1841
17284;2136;1185;2;1791;1841
17285;2136;1186;2;1791;1841
17286;2136;1187;2;1791;1841
17287;2136;1188;2;1791;1841
17288;2136;1236;2;1791;1841
17289;2136;1239;2;1791;1841
17290;2139;898;2;1844;1845
17291;2139;949;2;1844;1845
17292;2139;950;2;1844;1845
17293;2139;1001;2;1844;1845
17294;2139;1051;2;1844;1845
17295;2139;1052;2;1844;1845
17296;2139;1053;2;1844;1845
17297;2139;1054;2;1844;1845
17298;2139;1055;2;1844;1845
17299;2139;1107;2;1844;1845
17300;2139;1159;2;1844;1845
17301;2139;1211;2;1844;1845
17302;2139;1212;2;1844;1845
17303;2139;1213;2;1844;1845
17304;2139;1264;2;1844;1845
17305;2139;1265;2;1844;1845
17306;2139;1266;2;1844;1845
17307;2139;1267;2;1844;1845
17308;2139;1316;2;1844;1845
17309;2139;1317;2;1844;1845
17310;2140;884;2;1806;1856
17311;2140;935;2;1806;1856
17312;2142;884;3;1834;1840
17313;2142;927;3;1834;1840
17314;2142;928;3;1834;1840
17315;2142;930;3;1834;1840
17316;2142;931;3;1834;1840
17317;2142;932;3;1834;1840
17318;2142;977;3;1834;1840
17319;2142;978;3;1834;1840
17320;2142;979;3;1834;1840
17321;2142;980;3;1834;1840
17322;2142;981;3;1834;1840
17323;2142;982;3;1834;1840
17324;2142;983;3;1834;1840
17325;2142;984;3;1834;1840
17326;2142;1029;3;1834;1840
17327;2142;1030;3;1834;1840
17328;2142;1031;3;1834;1840
17329;2142;1032;3;1834;1840
17330;2142;1033;3;1834;1840
17331;2142;1034;3;1834;1840
17332;2142;1082;3;1834;1840
17333;2142;1083;3;1834;1840
17334;2142;1084;3;1834;1840
17335;2142;1085;3;1834;1840
17336;2142;1132;3;1834;1840
17337;2142;1133;3;1834;1840
17338;2142;1248;3;1834;1840
17339;2143;674;3;1834;1840
17340;2143;675;3;1834;1840
17341;2143;676;3;1834;1840
17342;2143;677;3;1834;1840
17343;2143;724;3;1834;1840
17344;2143;725;3;1834;1840
17345;2143;726;3;1834;1840
17346;2143;727;3;1834;1840
17347;2143;728;3;1834;1840
17348;2143;776;3;1834;1840
17349;2143;777;3;1834;1840
17350;2143;778;3;1834;1840
17351;2143;779;3;1834;1840
17352;2143;780;3;1834;1840
17353;2143;781;3;1834;1840
17354;2143;828;3;1834;1840
17355;2143;829;3;1834;1840
17356;2143;830;3;1834;1840
17357;2143;831;3;1834;1840
17358;2143;832;3;1834;1840
17359;2143;833;3;1834;1840
17360;2143;834;3;1834;1840
17361;2143;876;3;1834;1840
17362;2143;877;3;1834;1840
17363;2143;878;3;1834;1840
17364;2143;879;3;1834;1840
17365;2143;880;3;1834;1840
17366;2143;881;3;1834;1840
17367;2143;882;3;1834;1840
17368;2143;883;3;1834;1840
17369;2143;884;3;1834;1840
17370;2143;885;3;1834;1840
17371;2143;888;3;1834;1840
17372;2143;889;3;1834;1840
17373;2143;890;3;1834;1840
17374;2143;926;3;1834;1840
17375;2143;927;3;1834;1840
17376;2143;928;3;1834;1840
17377;2143;930;3;1834;1840
17378;2143;931;3;1834;1840
17379;2143;932;3;1834;1840
17380;2143;933;3;1834;1840
17381;2143;934;3;1834;1840
17382;2143;935;3;1834;1840
17383;2143;936;3;1834;1840
17384;2143;939;3;1834;1840
17385;2143;940;3;1834;1840
17386;2143;941;3;1834;1840
17387;2143;977;3;1834;1840
17388;2143;978;3;1834;1840
17389;2143;979;3;1834;1840
17390;2143;981;3;1834;1840
17391;2143;982;3;1834;1840
17392;2143;985;3;1834;1840
17393;2143;986;3;1834;1840
17394;2143;989;3;1834;1840
17395;2143;990;3;1834;1840
17396;2143;991;3;1834;1840
17397;2143;992;3;1834;1840
17398;2143;1029;3;1834;1840
17399;2143;1030;3;1834;1840
17400;2143;1031;3;1834;1840
17401;2143;1042;3;1834;1840
17402;2143;1043;3;1834;1840
17403;2143;1044;3;1834;1840
17404;2143;1080;3;1834;1840
17405;2143;1081;3;1834;1840
17406;2143;1082;3;1834;1840
17407;2143;1094;3;1834;1840
17408;2143;1095;3;1834;1840
17409;2143;1096;3;1834;1840
17410;2143;1145;3;1834;1840
17411;2143;1146;3;1834;1840
17412;2143;1147;3;1834;1840
17413;2143;1193;3;1834;1840
17414;2143;1196;3;1834;1840
17415;2143;1197;3;1834;1840
17416;2143;1248;3;1834;1840
17417;2143;1249;3;1834;1840
17418;2143;1250;3;1834;1840
17419;2144;691;3;1840;1841
17420;2144;693;3;1840;1841
17421;2144;694;3;1840;1841
17422;2144;889;3;1840;1841
17423;2144;937;3;1840;1841
17424;2144;939;3;1840;1841
17425;2144;940;3;1840;1841
17426;2144;947;3;1840;1841
17427;2144;948;3;1840;1841
17428;2144;949;3;1840;1841
17429;2144;988;3;1840;1841
17430;2144;990;3;1840;1841
17431;2144;991;3;1840;1841
17432;2144;993;3;1840;1841
17433;2144;995;3;1840;1841
17434;2144;996;3;1840;1841
17435;2144;997;3;1840;1841
17436;2144;998;3;1840;1841
17437;2144;999;3;1840;1841
17438;2144;1000;3;1840;1841
17439;2144;1038;3;1840;1841
17440;2144;1042;3;1840;1841
17441;2144;1043;3;1840;1841
17442;2144;1044;3;1840;1841
17443;2144;1049;3;1840;1841
17444;2144;1100;3;1840;1841
17445;2144;1101;3;1840;1841
17446;2144;1102;3;1840;1841
17447;2144;1146;3;1840;1841
17448;2144;1147;3;1840;1841
17449;2144;1148;3;1840;1841
17450;2144;1149;3;1840;1841
17451;2144;1150;3;1840;1841
17452;2144;1152;3;1840;1841
17453;2144;1153;3;1840;1841
17454;2144;1154;3;1840;1841
17455;2144;1256;3;1840;1841
17456;2145;580;3;1834;1845
17457;2145;630;3;1834;1845
17458;2145;631;3;1834;1845
17459;2145;632;3;1834;1845
17460;2145;674;3;1834;1845
17461;2145;675;3;1834;1845
17462;2145;676;3;1834;1845
17463;2145;677;3;1834;1845
17464;2145;678;3;1834;1845
17465;2145;679;3;1834;1845
17466;2145;680;3;1834;1845
17467;2145;681;3;1834;1845
17468;2145;684;3;1834;1845
17469;2145;725;3;1834;1845
17470;2145;726;3;1834;1845
17471;2145;727;3;1834;1845
17472;2145;728;3;1834;1845
17473;2145;729;3;1834;1845
17474;2145;730;3;1834;1845
17475;2145;731;3;1834;1845
17476;2145;732;3;1834;1845
17477;2145;733;3;1834;1845
17478;2145;734;3;1834;1845
17479;2145;735;3;1834;1845
17480;2145;736;3;1834;1845
17481;2145;776;3;1834;1845
17482;2145;777;3;1834;1845
17483;2145;778;3;1834;1845
17484;2145;779;3;1834;1845
17485;2145;780;3;1834;1845
17486;2145;781;3;1834;1845
17487;2145;782;3;1834;1845
17488;2145;783;3;1834;1845
17489;2145;784;3;1834;1845
17490;2145;828;3;1834;1845
17491;2145;829;3;1834;1845
17492;2145;831;3;1834;1845
17493;2145;832;3;1834;1845
17494;2145;833;3;1834;1845
17495;2145;834;3;1834;1845
17496;2145;835;3;1834;1845
17497;2145;836;3;1834;1845
17498;2145;837;3;1834;1845
17499;2145;883;3;1834;1845
17500;2145;884;3;1834;1845
17501;2145;885;3;1834;1845
17502;2145;886;3;1834;1845
17503;2145;887;3;1834;1845
17504;2145;888;3;1834;1845
17505;2145;935;3;1834;1845
17506;2145;936;3;1834;1845
17507;2145;937;3;1834;1845
17508;2145;938;3;1834;1845
17509;2145;985;3;1834;1845
17510;2145;986;3;1834;1845
17511;2145;987;3;1834;1845
17512;2145;988;3;1834;1845
17513;2145;1032;3;1834;1845
17514;2145;1033;3;1834;1845
17515;2145;1034;3;1834;1845
17516;2145;1035;3;1834;1845
17517;2145;1036;3;1834;1845
17518;2145;1082;3;1834;1845
17519;2145;1083;3;1834;1845
17520;2145;1084;3;1834;1845
17521;2145;1085;3;1834;1845
17522;2145;1086;3;1834;1845
17523;2145;1133;3;1834;1845
17524;2145;1134;3;1834;1845
17525;2145;1135;3;1834;1845
17526;2145;1136;3;1834;1845
17527;2145;1185;3;1834;1845
17528;2145;1186;3;1834;1845
17529;2145;1187;3;1834;1845
17530;2145;1188;3;1834;1845
17531;2146;831;3;1843;1844
17532;2146;832;3;1843;1844
17533;2146;1101;3;1843;1844
17534;2146;1102;3;1843;1844
17535;2146;1141;3;1843;1844
17536;2146;1142;3;1843;1844
17537;2146;1143;3;1843;1844
17538;2146;1193;3;1843;1844
17539;2146;1194;3;1843;1844
17540;2146;1196;3;1843;1844
17541;2146;1203;3;1843;1844
17542;2146;1204;3;1843;1844
17543;2146;1205;3;1843;1844
17544;2146;1248;3;1843;1844
17545;2146;1258;3;1843;1844
17546;2146;1259;3;1843;1844
17547;2146;1260;3;1843;1844
17548;2146;1308;3;1843;1844
17549;2146;1309;3;1843;1844
17550;2146;1310;3;1843;1844
17551;2146;1357;3;1843;1844
17552;2146;1359;3;1843;1844
17553;2146;1360;3;1843;1844
17554;2146;1408;3;1843;1844
17555;2146;1458;3;1843;1844
17556;2146;1459;3;1843;1844
17557;2147;830;3;1844;1845
17558;2147;991;3;1844;1845
17559;2147;992;3;1844;1845
17560;2147;993;3;1844;1845
17561;2147;1044;3;1844;1845
17562;2147;1152;3;1844;1845
17563;2147;1153;3;1844;1845
17564;2147;1154;3;1844;1845
17565;2147;1203;3;1844;1845
17566;2147;1207;3;1844;1845
17567;2147;1256;3;1844;1845
17568;2147;1258;3;1844;1845
17569;2147;1259;3;1844;1845
17570;2147;1260;3;1844;1845
17571;2147;1308;3;1844;1845
17572;2147;1309;3;1844;1845
17573;2147;1310;3;1844;1845
17574;2147;1359;3;1844;1845
17575;2147;1360;3;1844;1845
17576;2148;935;2;1835;1835
17577;2149;935;1;1872;1872
17578;2149;982;1;1872;1872
17579;2149;983;1;1872;1872
17580;2151;427;2;1872;1872
17581;2151;428;2;1872;1872
17582;2152;1394;1;1621;1671
17583;2152;1395;1;1621;1671
17584;2152;1396;1;1621;1671
17585;2152;1445;1;1621;1671
17586;2152;1446;1;1621;1671
17587;2152;1447;1;1621;1671
17588;2152;1448;1;1621;1671
17589;2152;1449;1;1621;1671
17590;2152;1450;1;1621;1671
17591;2152;1451;1;1621;1671
17592;2152;1452;1;1621;1671
17593;2152;1453;1;1621;1671
17594;2152;1455;1;1621;1671
17595;2152;1456;1;1621;1671
17596;2152;1498;1;1621;1671
17597;2152;1499;1;1621;1671
17598;2152;1500;1;1621;1671
17599;2152;1501;1;1621;1671
17600;2152;1502;1;1621;1671
17601;2152;1503;1;1621;1671
17602;2152;1504;1;1621;1671
17603;2152;1505;1;1621;1671
17604;2152;1506;1;1621;1671
17605;2152;1507;1;1621;1671
17606;2152;1551;1;1621;1671
17607;2152;1552;1;1621;1671
17608;2152;1553;1;1621;1671
17609;2152;1554;1;1621;1671
17610;2153;884;2;0;0
17611;2153;885;2;0;0
17612;2153;935;2;0;0
17613;2153;936;2;0;0
17614;2154;1207;2;1826;1826
17615;2154;1258;2;1826;1826
17616;2154;1259;2;1826;1826
17617;2154;1309;2;1826;1826
17618;2154;1310;2;1826;1826
17619;2155;293;2;1818;1818
17620;2155;294;2;1818;1818
17621;2156;293;1;1830;1830
17622;2156;294;1;1830;1830
17623;2157;511;1;1834;1884
17624;2157;512;1;1834;1884
17625;2157;562;1;1834;1884
17626;2157;563;1;1834;1884
17627;2157;614;1;1834;1884
17628;2157;615;1;1834;1884
17629;2157;923;1;1834;1884
17630;2157;924;1;1834;1884
17631;2157;974;1;1834;1884
17632;2157;975;1;1834;1884
17633;2158;923;2;1881;1881
17634;2158;924;2;1881;1881
17635;2158;974;2;1881;1881
17636;2158;975;2;1881;1881
17637;2159;511;1;1749;1799
17638;2159;512;1;1749;1799
17639;2159;562;1;1749;1799
17640;2159;563;1;1749;1799
17641;2159;614;1;1749;1799
17642;2159;615;1;1749;1799
17643;2159;923;1;1749;1799
17644;2159;924;1;1749;1799
17645;2161;725;3;1839;1839
17646;2161;726;3;1839;1839
17647;2161;727;3;1839;1839
17648;2161;728;3;1839;1839
17649;2161;729;3;1839;1839
17650;2161;773;3;1839;1839
17651;2161;774;3;1839;1839
17652;2161;779;3;1839;1839
17653;2161;781;3;1839;1839
17654;2161;782;3;1839;1839
17655;2161;783;3;1839;1839
17656;2161;784;3;1839;1839
17657;2161;824;3;1839;1839
17658;2161;828;3;1839;1839
17659;2161;831;3;1839;1839
17660;2161;832;3;1839;1839
17661;2161;833;3;1839;1839
17662;2161;834;3;1839;1839
17663;2161;835;3;1839;1839
17664;2161;878;3;1839;1839
17665;2161;884;3;1839;1839
17666;2161;885;3;1839;1839
17667;2161;927;3;1839;1839
17668;2161;935;3;1839;1839
17669;2161;936;3;1839;1839
17670;2161;978;3;1839;1839
17671;2161;985;3;1839;1839
17672;2161;986;3;1839;1839
17673;2161;987;3;1839;1839
17674;2161;988;3;1839;1839
17675;2161;991;3;1839;1839
17676;2161;1030;3;1839;1839
17677;2161;1040;3;1839;1839
17678;2161;1042;3;1839;1839
17679;2161;1081;3;1839;1839
17680;2161;1082;3;1839;1839
17681;2161;1083;3;1839;1839
17682;2161;1091;3;1839;1839
17683;2161;1092;3;1839;1839
17684;2161;1095;3;1839;1839
17685;2161;1096;3;1839;1839
17686;2161;1134;3;1839;1839
17687;2161;1142;3;1839;1839
17688;2161;1143;3;1839;1839
17689;2161;1146;3;1839;1839
17690;2161;1147;3;1839;1839
17691;2161;1186;3;1839;1839
17692;2161;1193;3;1839;1839
17693;2161;1194;3;1839;1839
17694;2161;1236;3;1839;1839
17695;2161;1237;3;1839;1839
17696;2162;293;2;1868;1869
17697;2162;294;2;1868;1869
17698;2162;437;2;1868;1869
17699;2162;563;2;1868;1869
17700;2162;833;2;1868;1869
17701;2162;933;2;1868;1869
17702;2162;935;2;1868;1869
17703;2163;293;1;1403;1404
17704;2163;294;1;1403;1404
17705;2163;537;1;1403;1404
17706;2163;1394;1;1403;1404
17707;2163;1395;1;1403;1404
17708;2163;1396;1;1403;1404
17709;2163;1445;1;1403;1404
17710;2163;1446;1;1403;1404
17711;2163;1447;1;1403;1404
17712;2163;1448;1;1403;1404
17713;2163;1449;1;1403;1404
17714;2163;1450;1;1403;1404
17715;2163;1451;1;1403;1404
17716;2163;1452;1;1403;1404
17717;2163;1453;1;1403;1404
17718;2163;1455;1;1403;1404
17719;2163;1456;1;1403;1404
17720;2163;1498;1;1403;1404
17721;2163;1499;1;1403;1404
17722;2163;1500;1;1403;1404
17723;2163;1501;1;1403;1404
17724;2163;1502;1;1403;1404
17725;2163;1503;1;1403;1404
17726;2163;1504;1;1403;1404
17727;2163;1505;1;1403;1404
17728;2163;1506;1;1403;1404
17729;2163;1507;1;1403;1404
17730;2163;1551;1;1403;1404
17731;2163;1552;1;1403;1404
17732;2163;1553;1;1403;1404
17733;2163;1554;1;1403;1404
17734;2164;293;1;1403;1404
17735;2164;294;1;1403;1404
17736;2164;479;1;1403;1404
17737;2164;537;1;1403;1404
17738;2164;1394;1;1403;1404
17739;2164;1395;1;1403;1404
17740;2164;1396;1;1403;1404
17741;2164;1445;1;1403;1404
17742;2164;1446;1;1403;1404
17743;2164;1447;1;1403;1404
17744;2164;1448;1;1403;1404
17745;2164;1449;1;1403;1404
17746;2164;1450;1;1403;1404
17747;2164;1451;1;1403;1404
17748;2164;1452;1;1403;1404
17749;2164;1453;1;1403;1404
17750;2164;1455;1;1403;1404
17751;2164;1456;1;1403;1404
17752;2164;1498;1;1403;1404
17753;2164;1499;1;1403;1404
17754;2164;1500;1;1403;1404
17755;2164;1501;1;1403;1404
17756;2164;1502;1;1403;1404
17757;2164;1503;1;1403;1404
17758;2164;1504;1;1403;1404
17759;2164;1505;1;1403;1404
17760;2164;1506;1;1403;1404
17761;2164;1507;1;1403;1404
17762;2164;1551;1;1403;1404
17763;2164;1552;1;1403;1404
17764;2164;1553;1;1403;1404
17765;2164;1554;1;1403;1404
17766;2165;293;2;1403;1406
17767;2165;294;2;1403;1406
17768;2165;536;2;1403;1406
17769;2165;537;2;1403;1406
17770;2165;692;2;1403;1406
17771;2165;843;2;1403;1406
17772;2165;1259;2;1403;1406
17773;2176;293;1;1888;1888
17774;2176;294;1;1888;1888
17775;2176;511;1;1888;1888
17776;2176;512;1;1888;1888
17777;2176;562;1;1888;1888
17778;2176;563;1;1888;1888
17779;2176;614;1;1888;1888
17780;2176;615;1;1888;1888
17781;2176;791;1;1888;1888
17782;2176;792;1;1888;1888
17783;2176;842;1;1888;1888
17784;2176;843;1;1888;1888
17785;2176;893;1;1888;1888
17786;2176;894;1;1888;1888
17787;2176;1394;1;1888;1888
17788;2176;1395;1;1888;1888
17789;2176;1396;1;1888;1888
17790;2176;1445;1;1888;1888
17791;2176;1446;1;1888;1888
17792;2176;1447;1;1888;1888
17793;2176;1448;1;1888;1888
17794;2176;1449;1;1888;1888
17795;2176;1450;1;1888;1888
17796;2176;1451;1;1888;1888
17797;2176;1452;1;1888;1888
17798;2176;1453;1;1888;1888
17799;2176;1455;1;1888;1888
17800;2176;1456;1;1888;1888
17801;2176;1498;1;1888;1888
17802;2176;1499;1;1888;1888
17803;2176;1500;1;1888;1888
17804;2176;1501;1;1888;1888
17805;2176;1502;1;1888;1888
17806;2176;1503;1;1888;1888
17807;2176;1504;1;1888;1888
17808;2176;1505;1;1888;1888
17809;2176;1506;1;1888;1888
17810;2176;1507;1;1888;1888
17811;2176;1551;1;1888;1888
17812;2176;1552;1;1888;1888
17813;2176;1553;1;1888;1888
17814;2176;1554;1;1888;1888
17815;2177;293;1;0;0
17816;2177;294;1;0;0
17817;2181;293;1;1629;1679
17818;2181;294;1;1629;1679
17819;2182;1083;1;1626;1676
17820;2182;1084;1;1626;1676
17821;2182;1134;1;1626;1676
17822;2182;1135;1;1626;1676
17823;2182;1136;1;1626;1676
17824;2183;884;1;1625;1675
17825;2183;935;1;1625;1675
17826;2184;884;1;1626;1676
17827;2184;935;1;1626;1676
17828;2185;272;2;1898;1898
17829;2185;274;2;1898;1898
17830;2185;275;2;1898;1898
17831;2185;293;2;1898;1898
17832;2185;294;2;1898;1898
17833;2185;317;2;1898;1898
17834;2185;326;2;1898;1898
17835;2185;371;2;1898;1898
17836;2185;479;2;1898;1898
17837;2185;843;2;1898;1898
17838;2185;847;2;1898;1898
17839;2185;935;2;1898;1898
17840;2185;950;2;1898;1898
17841;2185;984;2;1898;1898
17842;2185;988;2;1898;1898
17843;2185;1103;2;1898;1898
17844;2185;1259;2;1898;1898
17845;2185;1447;2;1898;1898
17846;2185;1450;2;1898;1898
17847;2185;1451;2;1898;1898
17848;2188;511;2;1773;1823
17849;2188;512;2;1773;1823
17850;2188;562;2;1773;1823
17851;2188;563;2;1773;1823
17852;2188;614;2;1773;1823
17853;2188;615;2;1773;1823
17854;2188;666;2;1773;1823
17855;2188;719;2;1773;1823
17856;2188;770;2;1773;1823
17857;2188;820;2;1773;1823
17858;2188;821;2;1773;1823
17859;2188;871;2;1773;1823
17860;2188;872;2;1773;1823
17861;2188;873;2;1773;1823
17862;2188;923;2;1773;1823
17863;2188;924;2;1773;1823
17864;2188;974;2;1773;1823
17865;2188;975;2;1773;1823
17866;2188;1095;2;1773;1823
17867;2188;1096;2;1773;1823
17868;2188;1146;2;1773;1823
17869;2188;1147;2;1773;1823
17870;2188;1238;2;1773;1823
17871;2188;1239;2;1773;1823
17872;2190;1029;2;1828;1828
17873;2190;1030;2;1828;1828
17874;2190;1080;2;1828;1828
17875;2190;1081;2;1828;1828
17876;2190;1131;2;1828;1828
17877;2190;1132;2;1828;1828
17878;2190;1182;2;1828;1828
17879;2190;1183;2;1828;1828
17880;2191;978;2;1828;1828
17881;2191;981;2;1828;1828
17882;2191;982;2;1828;1828
17883;2191;983;2;1828;1828
17884;2191;989;2;1828;1828
17885;2191;991;2;1828;1828
17886;2191;1031;2;1828;1828
17887;2191;1032;2;1828;1828
17888;2191;1036;2;1828;1828
17889;2191;1037;2;1828;1828
17890;2191;1042;2;1828;1828
17891;2191;1081;2;1828;1828
17892;2191;1082;2;1828;1828
17893;2191;1083;2;1828;1828
17894;2191;1131;2;1828;1828
17895;2191;1132;2;1828;1828
17896;2191;1135;2;1828;1828
17897;2191;1137;2;1828;1828
17898;2191;1186;2;1828;1828
17899;2191;1187;2;1828;1828
17900;2191;1188;2;1828;1828
17901;2192;1083;1;1856;1906
17902;2196;293;1;1790;1791
17903;2196;294;1;1790;1791
17904;2198;293;1;1893;1893
17905;2198;294;1;1893;1893
17906;2198;498;1;1893;1893
17907;2198;511;1;1893;1893
17908;2198;512;1;1893;1893
17909;2198;562;1;1893;1893
17910;2198;563;1;1893;1893
17911;2198;614;1;1893;1893
17912;2198;615;1;1893;1893
17913;2198;847;1;1893;1893
17914;2198;884;1;1893;1893
17915;2198;935;1;1893;1893
17916;2200;1258;1;1688;1738
17917;2200;1259;1;1688;1738
17918;2200;1308;1;1688;1738
17919;2200;1309;1;1688;1738
17920;2200;1310;1;1688;1738
17921;2200;1360;1;1688;1738
17922;2202;884;1;1791;1841
17923;2202;935;1;1791;1841
17924;2203;885;2;1834;1837
17925;2203;886;2;1834;1837
17926;2203;935;2;1834;1837
17927;2203;936;2;1834;1837
17928;2203;1131;2;1834;1837
17929;2204;293;1;1575;1625
17930;2204;294;1;1575;1625
17931;2205;293;2;1584;1602
17932;2205;294;2;1584;1602
17933;2206;293;1;1575;1625
17934;2206;294;1;1575;1625
17935;2207;293;1;1610;1610
17936;2207;294;1;1610;1610
17937;2207;511;1;1610;1610
17938;2207;512;1;1610;1610
17939;2207;537;1;1610;1610
17940;2207;538;1;1610;1610
17941;2207;562;1;1610;1610
17942;2207;563;1;1610;1610
17943;2207;588;1;1610;1610
17944;2207;589;1;1610;1610
17945;2207;614;1;1610;1610
17946;2207;615;1;1610;1610
17947;2207;719;1;1610;1610
17948;2207;770;1;1610;1610
17949;2207;791;1;1610;1610
17950;2207;792;1;1610;1610
17951;2207;842;1;1610;1610
17952;2207;843;1;1610;1610
17953;2207;847;1;1610;1610
17954;2207;893;1;1610;1610
17955;2207;894;1;1610;1610
17956;2207;923;1;1610;1610
17957;2207;924;1;1610;1610
17958;2207;974;1;1610;1610
17959;2207;975;1;1610;1610
17960;2207;1044;1;1610;1610
17961;2207;1258;1;1610;1610
17962;2207;1259;1;1610;1610
17963;2207;1308;1;1610;1610
17964;2207;1309;1;1610;1610
17965;2207;1310;1;1610;1610
17966;2207;1360;1;1610;1610
17967;2207;1394;1;1610;1610
17968;2207;1395;1;1610;1610
17969;2207;1396;1;1610;1610
17970;2207;1445;1;1610;1610
17971;2207;1446;1;1610;1610
17972;2207;1447;1;1610;1610
17973;2207;1448;1;1610;1610
17974;2207;1449;1;1610;1610
17975;2207;1450;1;1610;1610
17976;2207;1451;1;1610;1610
17977;2207;1452;1;1610;1610
17978;2207;1453;1;1610;1610
17979;2207;1455;1;1610;1610
17980;2207;1456;1;1610;1610
17981;2207;1498;1;1610;1610
17982;2207;1499;1;1610;1610
17983;2207;1500;1;1610;1610
17984;2207;1501;1;1610;1610
17985;2207;1502;1;1610;1610
17986;2207;1503;1;1610;1610
17987;2207;1504;1;1610;1610
17988;2207;1505;1;1610;1610
17989;2207;1506;1;1610;1610
17990;2207;1507;1;1610;1610
17991;2207;1551;1;1610;1610
17992;2207;1552;1;1610;1610
17993;2207;1553;1;1610;1610
17994;2207;1554;1;1610;1610
17995;2208;293;1;1610;1610
17996;2208;294;1;1610;1610
17997;2208;511;1;1610;1610
17998;2208;512;1;1610;1610
17999;2208;537;1;1610;1610
18000;2208;538;1;1610;1610
18001;2208;562;1;1610;1610
18002;2208;563;1;1610;1610
18003;2208;588;1;1610;1610
18004;2208;589;1;1610;1610
18005;2208;614;1;1610;1610
18006;2208;615;1;1610;1610
18007;2208;719;1;1610;1610
18008;2208;770;1;1610;1610
18009;2208;791;1;1610;1610
18010;2208;792;1;1610;1610
18011;2208;842;1;1610;1610
18012;2208;843;1;1610;1610
18013;2208;847;1;1610;1610
18014;2208;893;1;1610;1610
18015;2208;894;1;1610;1610
18016;2208;923;1;1610;1610
18017;2208;924;1;1610;1610
18018;2208;974;1;1610;1610
18019;2208;975;1;1610;1610
18020;2208;1044;1;1610;1610
18021;2208;1258;1;1610;1610
18022;2208;1259;1;1610;1610
18023;2208;1308;1;1610;1610
18024;2208;1309;1;1610;1610
18025;2208;1310;1;1610;1610
18026;2208;1360;1;1610;1610
18027;2208;1394;1;1610;1610
18028;2208;1395;1;1610;1610
18029;2208;1396;1;1610;1610
18030;2208;1445;1;1610;1610
18031;2208;1446;1;1610;1610
18032;2208;1447;1;1610;1610
18033;2208;1448;1;1610;1610
18034;2208;1449;1;1610;1610
18035;2208;1450;1;1610;1610
18036;2208;1451;1;1610;1610
18037;2208;1452;1;1610;1610
18038;2208;1453;1;1610;1610
18039;2208;1455;1;1610;1610
18040;2208;1456;1;1610;1610
18041;2208;1498;1;1610;1610
18042;2208;1499;1;1610;1610
18043;2208;1500;1;1610;1610
18044;2208;1501;1;1610;1610
18045;2208;1502;1;1610;1610
18046;2208;1503;1;1610;1610
18047;2208;1504;1;1610;1610
18048;2208;1505;1;1610;1610
18049;2208;1506;1;1610;1610
18050;2208;1507;1;1610;1610
18051;2208;1551;1;1610;1610
18052;2208;1552;1;1610;1610
18053;2208;1553;1;1610;1610
18054;2208;1554;1;1610;1610
18055;2209;293;1;1610;1610
18056;2209;294;1;1610;1610
18057;2209;511;1;1610;1610
18058;2209;512;1;1610;1610
18059;2209;537;1;1610;1610
18060;2209;538;1;1610;1610
18061;2209;562;1;1610;1610
18062;2209;563;1;1610;1610
18063;2209;588;1;1610;1610
18064;2209;589;1;1610;1610
18065;2209;614;1;1610;1610
18066;2209;615;1;1610;1610
18067;2209;719;1;1610;1610
18068;2209;770;1;1610;1610
18069;2209;791;1;1610;1610
18070;2209;792;1;1610;1610
18071;2209;842;1;1610;1610
18072;2209;843;1;1610;1610
18073;2209;847;1;1610;1610
18074;2209;893;1;1610;1610
18075;2209;894;1;1610;1610
18076;2209;923;1;1610;1610
18077;2209;924;1;1610;1610
18078;2209;974;1;1610;1610
18079;2209;975;1;1610;1610
18080;2209;1044;1;1610;1610
